Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,,,,,,,,
1933,CA-2015-110891,Standard Class,PO-19195,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$344 ,4,0.3,-93.4724,,,,,,,,,
1934,CA-2017-139822,Standard Class,Dp-13240,Home Office,United States,Waterbury,Connecticut,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,$60 ,2,0,10.7964,,,,,,,,,
1935,CA-2017-120404,Second Class,KH-16330,Corporate,United States,New York City,New York,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,$3 ,3,0,1.3365,,,,,,,,,
1936,CA-2017-120404,Second Class,KH-16330,Corporate,United States,New York City,New York,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,$570 ,1,0,170.997,,,,,,,,,
1937,CA-2017-120404,Second Class,KH-16330,Corporate,United States,New York City,New York,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,$51 ,3,0,9.1746,,,,,,,,,
1938,US-2016-168095,Standard Class,MC-17425,Corporate,United States,Portland,Oregon,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,$230 ,3,0.2,23.028,,,,,,,,,
1939,CA-2017-166093,Standard Class,RW-19540,Corporate,United States,Brentwood,California,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$72 ,3,0.2,8.997,,,,,,,,,
1940,CA-2016-146325,First Class,DS-13180,Corporate,United States,San Diego,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",$81 ,2,0.2,-9.1602,,,,,,,,,
1941,CA-2015-145814,Standard Class,KD-16345,Consumer,United States,New York City,New York,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,$862 ,4,0,249.9104,,,,,,,,,
1942,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,$435 ,4,0.2,-59.8356,,,,,,,,,
1943,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,$73 ,5,0,26.973,,,,,,,,,
1944,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,$206 ,3,0.2,5.1588,,,,,,,,,
1945,CA-2017-131807,Standard Class,GG-14650,Corporate,United States,Chico,California,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$8 ,1,0.2,2.6973,,,,,,,,,
1946,CA-2016-157707,First Class,CC-12610,Corporate,United States,Denver,Colorado,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",$91 ,3,0.7,-190.8522,,,,,,,,,
1947,CA-2016-157707,First Class,CC-12610,Corporate,United States,Denver,Colorado,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,$16 ,1,0.2,-2.9985,,,,,,,,,
1948,CA-2016-157707,First Class,CC-12610,Corporate,United States,Denver,Colorado,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",$121 ,1,0.2,13.5882,,,,,,,,,
1949,US-2015-126753,Standard Class,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,$520 ,4,0.4,-112.6216,,,,,,,,,
1950,US-2015-126753,Standard Class,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,$31 ,3,0.2,-5.4558,,,,,,,,,
1951,US-2015-126753,Standard Class,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",$254 ,3,0.2,0,,,,,,,,,
1952,CA-2014-113383,First Class,SF-20065,Consumer,United States,Clifton,New Jersey,East,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",$255 ,5,0,76.47,,,,,,,,,
1953,CA-2016-137939,Second Class,PJ-19015,Consumer,United States,Long Beach,New York,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,$90 ,5,0,43.176,,,,,,,,,
1954,US-2015-165743,Second Class,MM-18055,Consumer,United States,Aurora,Colorado,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,$146 ,6,0.7,-247.7988,,,,,,,,,
1955,US-2017-105998,First Class,CR-12580,Home Office,United States,San Diego,California,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$200 ,5,0,87.89,,,,,,,,,
1956,US-2017-105998,First Class,CR-12580,Home Office,United States,San Diego,California,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,"$1,673 ",12,0.2,20.9148,,,,,,,,,
1957,US-2014-148194,First Class,BS-11365,Corporate,United States,Seattle,Washington,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",$12 ,7,0,3.8976,,,,,,,,,
1958,CA-2015-110870,First Class,KD-16270,Consumer,United States,Los Angeles,California,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,$300 ,6,0,128.9742,,,,,,,,,
1959,CA-2014-143210,First Class,AA-10645,Consumer,United States,Lowell,Massachusetts,East,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,$272 ,2,0,78.851,,,,,,,,,
1960,CA-2014-143210,First Class,AA-10645,Consumer,United States,Lowell,Massachusetts,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",$46 ,3,0,15.5856,,,,,,,,,
1961,CA-2014-143210,First Class,AA-10645,Consumer,United States,Lowell,Massachusetts,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,$10 ,2,0,3.2406,,,,,,,,,
1962,US-2015-136427,First Class,JM-16195,Consumer,United States,Aurora,Colorado,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,$126 ,7,0.2,15.743,,,,,,,,,
1963,CA-2017-120168,Same Day,TB-21625,Consumer,United States,New York City,New York,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,$120 ,8,0,13.2,,,,,,,,,
1964,CA-2017-120168,Same Day,TB-21625,Consumer,United States,New York City,New York,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,$19 ,3,0,6.0288,,,,,,,,,
1965,US-2014-131870,First Class,NF-18595,Home Office,United States,Lancaster,Ohio,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,$61 ,6,0.2,12.8928,,,,,,,,,
1966,CA-2017-114804,Second Class,BF-11020,Corporate,United States,Modesto,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$53 ,1,0.2,4.6193,,,,,,,,,
1967,CA-2015-132465,Second Class,DM-13525,Corporate,United States,New York City,New York,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,$211 ,2,0,50.5632,,,,,,,,,
1968,CA-2015-132465,Second Class,DM-13525,Corporate,United States,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,$20 ,1,0,6.7966,,,,,,,,,
1969,CA-2017-109393,Second Class,JC-15775,Consumer,United States,Los Angeles,California,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",$436 ,3,0.15,5.1294,,,,,,,,,
1970,CA-2017-121489,Second Class,CM-11815,Corporate,United States,Seattle,Washington,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$389 ,6,0.2,38.8704,,,,,,,,,
1971,CA-2017-121489,Second Class,CM-11815,Corporate,United States,Seattle,Washington,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,$33 ,2,0,11.613,,,,,,,,,
1972,US-2017-133081,Standard Class,PV-18985,Home Office,United States,Cambridge,Massachusetts,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,$64 ,4,0,24.9132,,,,,,,,,
1973,US-2017-133081,Standard Class,PV-18985,Home Office,United States,Cambridge,Massachusetts,East,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",$27 ,1,0,11.7568,,,,,,,,,
1974,CA-2014-144974,Standard Class,CM-12715,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,$21 ,1,0.2,4.7664,,,,,,,,,
1975,CA-2015-121188,Standard Class,CB-12025,Consumer,United States,Los Angeles,California,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,$308 ,2,0.15,28.9568,,,,,,,,,
1976,CA-2015-121188,Standard Class,CB-12025,Consumer,United States,Los Angeles,California,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,$43 ,3,0.2,15.1116,,,,,,,,,
1977,CA-2015-121188,Standard Class,CB-12025,Consumer,United States,Los Angeles,California,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,$4 ,2,0,1.7472,,,,,,,,,
1978,CA-2016-132997,First Class,LW-17215,Consumer,United States,Rochester,New York,East,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,$264 ,4,0,71.2692,,,,,,,,,
1979,CA-2016-132997,First Class,LW-17215,Consumer,United States,Rochester,New York,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,$360 ,3,0,100.7916,,,,,,,,,
1980,US-2015-160563,Standard Class,NS-18640,Corporate,United States,San Francisco,California,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$240 ,3,0,86.3892,,,,,,,,,
1981,US-2015-160563,Standard Class,NS-18640,Corporate,United States,San Francisco,California,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,$16 ,6,0,6.0876,,,,,,,,,
1982,CA-2017-133046,Second Class,DK-13375,Consumer,United States,Seattle,Washington,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,$24 ,3,0,10.5072,,,,,,,,,
1983,CA-2017-133046,Second Class,DK-13375,Consumer,United States,Seattle,Washington,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,$235 ,5,0,32.893,,,,,,,,,
1984,CA-2016-169663,First Class,RH-19510,Home Office,United States,Los Angeles,California,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,$27 ,3,0,5.1015,,,,,,,,,
1985,CA-2016-169663,First Class,RH-19510,Home Office,United States,Los Angeles,California,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,"$3,358 ",3,0.2,377.73,,,,,,,,,
1986,CA-2015-149846,Standard Class,SB-20185,Consumer,United States,Los Angeles,California,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,"$2,973 ",7,0.2,334.4985,,,,,,,,,
1987,CA-2015-149846,Standard Class,SB-20185,Consumer,United States,Los Angeles,California,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,$776 ,6,0.2,58.1796,,,,,,,,,
1988,US-2017-167570,Standard Class,EG-13900,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,$216 ,4,0.3,-58.5048,,,,,,,,,
1989,CA-2017-101014,Standard Class,RW-19540,Corporate,United States,Los Angeles,California,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,$148 ,3,0,41.4456,,,,,,,,,
1990,CA-2016-116722,Standard Class,LP-17080,Consumer,United States,San Francisco,California,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,$42 ,2,0,10.9096,,,,,,,,,
1991,CA-2016-116722,Standard Class,LP-17080,Consumer,United States,San Francisco,California,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,$451 ,3,0.2,0,,,,,,,,,
1992,CA-2014-138128,Standard Class,FP-14320,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,"$1,080 ",4,0.4,125.9972,,,,,,,,,
1993,US-2017-150070,Standard Class,JA-15970,Consumer,United States,Modesto,California,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,$162 ,2,0.2,-28.2744,,,,,,,,,
1994,CA-2014-127866,First Class,JD-15895,Corporate,United States,Riverside,California,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",$42 ,2,0,15.0984,,,,,,,,,
1995,CA-2014-103219,Standard Class,BF-11215,Home Office,United States,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",$57 ,9,0,21.4776,,,,,,,,,
1996,CA-2016-100993,Standard Class,AZ-10750,Consumer,United States,San Diego,California,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,$558 ,4,0.2,6.9716,,,,,,,,,
1997,CA-2016-100993,Standard Class,AZ-10750,Consumer,United States,San Diego,California,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$160 ,4,0.2,-31.9936,,,,,,,,,
1998,CA-2017-140151,First Class,RB-19360,Consumer,United States,Seattle,Washington,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,"$14,000 ",4,0,6719.9808,,,,,,,,,
1999,US-2017-143770,Standard Class,RD-19720,Consumer,United States,Middletown,Connecticut,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,$238 ,2,0,38.08,,,,,,,,,
2000,CA-2016-131296,Standard Class,MS-17830,Consumer,United States,Baltimore,Maryland,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",$239 ,2,0.3,-23.9372,,,,,,,,,
2001,CA-2016-103464,Standard Class,PG-18820,Consumer,United States,San Diego,California,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,$595 ,5,0,95.2,,,,,,,,,
2002,CA-2016-120803,Standard Class,RB-19465,Home Office,United States,Milford,Connecticut,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$200 ,5,0,87.89,,,,,,,,,
2003,CA-2016-134138,Standard Class,JD-15790,Consumer,United States,Belleville,New Jersey,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,$228 ,2,0,36.4736,,,,,,,,,
2004,CA-2015-120915,Second Class,JJ-15445,Consumer,United States,New York City,New York,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,$308 ,2,0,89.3142,,,,,,,,,
2005,CA-2015-168207,Standard Class,LT-17110,Consumer,United States,San Diego,California,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,$97 ,6,0,33.936,,,,,,,,,
2006,CA-2015-168207,Standard Class,LT-17110,Consumer,United States,San Diego,California,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,$512 ,3,0.15,-30.147,,,,,,,,,
2007,CA-2016-144148,Standard Class,AH-10690,Corporate,United States,San Francisco,California,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,$863 ,7,0.2,-32.3673,,,,,,,,,
2008,CA-2017-107174,Standard Class,AB-10060,Home Office,United States,Seattle,Washington,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,"$2,037 ",7,0,366.6348,,,,,,,,,
2009,CA-2017-107174,Standard Class,AB-10060,Home Office,United States,Seattle,Washington,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,$450 ,2,0.2,-73.0548,,,,,,,,,
2010,CA-2017-107174,Standard Class,AB-10060,Home Office,United States,Seattle,Washington,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,$109 ,3,0,32.688,,,,,,,,,
2011,CA-2017-149699,First Class,CM-12115,Consumer,United States,Los Angeles,California,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,$475 ,5,0,142.485,,,,,,,,,
2012,CA-2016-166429,Standard Class,TG-21310,Consumer,United States,Des Moines,Washington,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,"$1,000 ",2,0,449.991,,,,,,,,,
2013,CA-2015-112767,Standard Class,DK-12985,Consumer,United States,Springfield,Oregon,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,$278 ,4,0.5,-188.7,,,,,,,,,
2014,CA-2015-119879,Standard Class,SS-20410,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut","$1,253 ",8,0.4,-480.2032,,,,,,,,,
2015,CA-2015-119879,Standard Class,SS-20410,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$111 ,5,0.4,-24.0435,,,,,,,,,
2016,US-2017-155866,Standard Class,CC-12370,Consumer,United States,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",$188 ,4,0,76.9816,,,,,,,,,
2017,CA-2015-114811,Same Day,KD-16495,Corporate,United States,New York City,New York,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,$550 ,2,0,142.9948,,,,,,,,,
2018,CA-2015-114811,Same Day,KD-16495,Corporate,United States,New York City,New York,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,$12 ,3,0,4.728,,,,,,,,,
2019,CA-2015-114811,Same Day,KD-16495,Corporate,United States,New York City,New York,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,"$4,644 ",4,0,2229.024,,,,,,,,,
2020,CA-2015-114811,Same Day,KD-16495,Corporate,United States,New York City,New York,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,$578 ,2,0.1,115.5528,,,,,,,,,
2021,CA-2016-123050,Second Class,BC-11125,Home Office,United States,Troy,New York,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",$83 ,2,0,7.4376,,,,,,,,,
2022,CA-2016-123050,Second Class,BC-11125,Home Office,United States,Troy,New York,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,$90 ,3,0,37.7874,,,,,,,,,
2023,CA-2014-109855,Standard Class,LH-16900,Consumer,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,$357 ,3,0,57.12,,,,,,,,,
2024,CA-2014-109897,Standard Class,BW-11200,Consumer,United States,San Francisco,California,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,$806 ,8,0.2,50.396,,,,,,,,,
2025,CA-2014-109897,Standard Class,BW-11200,Consumer,United States,San Francisco,California,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",$85 ,3,0,31.6128,,,,,,,,,
2026,CA-2016-133816,Second Class,CS-12400,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,$744 ,2,0.4,-123.998,,,,,,,,,
2027,CA-2017-152310,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,$300 ,1,0,89.997,,,,,,,,,
2028,CA-2017-152310,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,$243 ,8,0.2,27.2952,,,,,,,,,
2029,CA-2017-152310,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",$175 ,5,0,12.2465,,,,,,,,,
2030,CA-2014-118304,Standard Class,KH-16360,Consumer,United States,Dover,Delaware,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,$20 ,2,0,5.1948,,,,,,,,,
2031,CA-2016-169670,Standard Class,JE-15715,Consumer,United States,New York City,New York,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,"$2,563 ",8,0.1,313.2624,,,,,,,,,
2032,CA-2016-139549,Standard Class,MY-18295,Corporate,United States,El Cajon,California,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,$387 ,4,0.2,4.8392,,,,,,,,,
2033,US-2017-146906,Standard Class,MT-17815,Consumer,United States,New York City,New York,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,$300 ,2,0,74.975,,,,,,,,,
2034,US-2017-167318,Standard Class,GZ-14545,Corporate,United States,Los Angeles,California,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,"$1,650 ",5,0,659.98,,,,,,,,,
2035,US-2017-167318,Standard Class,GZ-14545,Corporate,United States,Los Angeles,California,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",$362 ,3,0.2,45.294,,,,,,,,,
2036,US-2014-120313,Second Class,NL-18310,Home Office,United States,San Francisco,California,West,TEC-PH-10003092,Technology,Phones,Motorola L804,$74 ,2,0.2,8.2782,,,,,,,,,
2037,CA-2017-135419,Standard Class,BG-11740,Consumer,United States,Bakersfield,California,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",$486 ,4,0.2,36.4776,,,,,,,,,
2038,CA-2017-113572,Standard Class,FP-14320,Consumer,United States,New York City,New York,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,$8 ,4,0,2.5216,,,,,,,,,
2039,CA-2016-153269,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$355 ,5,0,88.725,,,,,,,,,
2040,CA-2017-135076,Standard Class,YS-21880,Corporate,United States,Hesperia,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",$437 ,6,0.2,-38.2116,,,,,,,,,
2041,US-2015-115238,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",$31 ,5,0,13.188,,,,,,,,,
2042,US-2015-115238,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",$9 ,1,0,3.792,,,,,,,,,
2043,US-2015-115238,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",$210 ,10,0,58.66,,,,,,,,,
2044,US-2015-115238,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",$24 ,5,0,10.449,,,,,,,,,
2045,CA-2017-132199,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",$32 ,2,0.2,7.3008,,,,,,,,,
2046,CA-2017-132199,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,$373 ,5,0.4,-112.041,,,,,,,,,
2047,CA-2014-110555,Standard Class,MM-18055,Consumer,United States,Great Falls,Montana,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,$106 ,2,0.2,9.2386,,,,,,,,,
2048,CA-2014-110555,Standard Class,MM-18055,Consumer,United States,Great Falls,Montana,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,$217 ,6,0,91.3248,,,,,,,,,
2049,CA-2017-157273,First Class,SZ-20035,Home Office,United States,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,$605 ,4,0.2,60.4768,,,,,,,,,
2050,CA-2016-118745,Standard Class,SV-20365,Consumer,United States,Los Angeles,California,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,$903 ,3,0.2,33.8517,,,,,,,,,
2051,CA-2016-163972,Standard Class,MG-17890,Home Office,United States,Fresno,California,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",$121 ,2,0.15,21.294,,,,,,,,,
2052,CA-2016-113726,Standard Class,SC-20680,Home Office,United States,Seattle,Washington,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,$82 ,3,0,33.7266,,,,,,,,,
2053,CA-2016-134544,Second Class,AC-10660,Consumer,United States,San Francisco,California,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,$85 ,2,0.2,-20.1362,,,,,,,,,
2054,CA-2016-145135,First Class,CD-12790,Home Office,United States,Shelton,Connecticut,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,$60 ,3,0,14.9925,,,,,,,,,
2055,CA-2017-110625,Standard Class,JB-16045,Home Office,United States,Danbury,Connecticut,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,$27 ,2,0,9.8856,,,,,,,,,
2056,CA-2016-142594,Second Class,EJ-14155,Consumer,United States,Franklin,Massachusetts,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,$138 ,3,0,35.8644,,,,,,,,,
2057,CA-2016-142594,Second Class,EJ-14155,Consumer,United States,Franklin,Massachusetts,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",$111 ,5,0,48.906,,,,,,,,,
2058,CA-2016-142594,Second Class,EJ-14155,Consumer,United States,Franklin,Massachusetts,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,$366 ,3,0.3,-47.0583,,,,,,,,,
2059,CA-2017-120061,Second Class,SR-20425,Home Office,United States,Springfield,Ohio,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,$155 ,2,0.3,-35.5136,,,,,,,,,
